Id,SalePrice
1677,224446.66282083842
1678,375500.27564894274
1679,372186.472654764
1680,331488.26362264546
1681,246905.33859488356
1682,312897.4436295532
1683,176369.5832394297
1684,167316.00245870274
1685,170638.03904067926
1686,171338.46428940463
1687,169072.71408943832
1688,188102.34629506935
1689,192590.24419904334
1690,191161.99985440247
1691,178129.24952477013
1692,272213.41079336335
1693,166363.49696044403
1694,182282.16276562135
1695,170675.11608827446
1696,279910.3609591397
1697,172550.58672518446
1698,309131.7217100503
1699,276038.8445326662
1700,245510.3904268809
1701,272898.3708676506
1702,247821.0807949173
1703,252700.17273060547
1704,280917.18197506893
1705,235453.47079193534
1706,370325.1400484111
1707,234007.59159759997
1708,201165.30090465612
1709,253875.25864305286
1710,228525.9829524591
1711,275672.4640613832
1712,250413.92178045365
1713,286561.2254114597
1714,217209.05058614298
1715,209072.95401567259
1716,185042.46345429466
1717,169984.1695310382
1718,130436.94521435401
1719,205059.19525526572
1720,228489.26978910388
1721,158164.77746590425
1722,112798.52155474843
1723,159742.41862383427
1724,224521.79270023273
1725,240637.55404267725
1726,198516.00590463536
1727,161367.45651272553
1728,176023.30142254863
1729,163799.20847326485
1730,175195.43428971688
1731,130489.9392754183
1732,134332.9041330102
1733,121403.70338596423
1734,126751.0903820685
1735,129176.54028531621
1736,119870.26033572751
1737,237735.35087841877
1738,220107.4244982476
1739,257739.38586372975
1740,206758.33202003234
1741,184703.91148988548
1742,177885.23078452144
1743,170877.29437291934
1744,250544.99948650235
1745,193915.1263946418
1746,181041.11582712378
1747,212764.75917988672
1748,226853.24892600506
1749,149421.5678742869
1750,128262.7290870654
1751,237359.50613677411
1752,123444.60826114278
1753,146072.81082693956
1754,197556.37676822508
1755,172707.89541962056
1756,118244.56259791896
1757,128339.95667898886
1758,156495.43624418284
1759,173550.78080078875
1760,163214.75144567556
1761,140688.1831229521
1762,185606.80134697276
1763,170811.48800351587
1764,117769.24141760406
1765,165081.11229129796
1766,182048.29896271884
1767,213953.2518689397
1768,143493.0304993581
1769,169114.86968647558
1770,149215.84141273645
1771,124165.0639608795
1772,141171.93481663452
1773,140929.38350453015
1774,126514.33413844425
1775,142515.55317588078
1776,112663.59336726209
1777,112368.18820933116
1778,139276.77763209518
1779,110949.0624380321
1780,168011.68172764772
1781,128513.2582372983
1782,92476.60025734219
1783,130200.48214394331
1784,99993.32857286496
1785,125022.34534584996
1786,156688.5472684071
1787,163900.27378083448
1788,53087.93624811177
1789,101072.69193476453
1790,76359.79672150979
1791,212045.85589149434
1792,158004.18126289156
1793,133193.17301672458
1794,143568.5103151198
1795,129824.90649311614
1796,125866.80657824554
1797,121660.73634248742
1798,126964.33323789001
1799,116914.71976991385
1800,120263.89397517625
1801,136025.61348601602
1802,135662.75445170142
1803,146828.10191280098
1804,146909.5217121982
1805,134753.16103190384
1806,115960.40748214276
1807,142102.3956683816
1808,117668.95999129588
1809,112584.96232557252
1810,150458.8879423312
1811,127476.18071074702
1812,96461.65655395975
1813,117945.16857507841
1814,107001.91515551182
1815,50470.54464295029
1816,98908.44772309798
1817,122550.94787117562
1818,155258.89799449782
1819,124219.59127215072
1820,49916.00811967079
1821,117127.1052268326
1822,151039.8088177932
1823,42876.38328212958
1824,130758.24145836997
1825,142142.05948718352
1826,100902.50287940122
1827,100883.51590686523
1828,130707.75137780361
1829,112981.5049506201
1830,148830.8394075248
1831,142457.36288385783
1832,107660.25005813855
1833,132235.45724119994
1834,124402.77915603969
1835,132826.49461985598
1836,129723.79244055458
1837,103057.85230453646
1838,124907.1463667129
1839,92558.38488979076
1840,126164.14963634101
1841,138959.03872637745
1842,81087.55989728021
1843,131058.08665320264
1844,124573.00680727651
1845,144783.21486442667
1846,155567.2824747866
1847,162762.65591013915
1848,53407.84273977415
1849,104263.0035722055
1850,123390.3902298413
1851,154966.90530186213
1852,127078.28729278602
1853,133057.50144865224
1854,168183.24411263177
1855,149718.93294262735
1856,231167.69638033747
1857,158071.63961842895
1858,148295.44706965
1859,117726.81934170403
1860,136142.43854250206
1861,116733.53760035976
1862,290687.522605319
1863,289300.6105011237
1864,289378.62077363936
1865,349885.9207631159
1866,328258.7979477619
1867,231244.91417840964
1868,302952.0360945448
1869,210147.29977483262
1870,228697.29912670125
1871,245783.7577035385
1872,168763.01355653544
1873,237325.8643528669
1874,142130.27780087688
1875,203530.84566221555
1876,194710.81352576957
1877,209363.94113769158
1878,200568.08651882206
1879,131020.98431787359
1880,135742.5026825579
1881,238914.98206392367
1882,248914.06537973936
1883,192202.36524025135
1884,212067.50743516174
1885,245171.89477927895
1886,287182.9832866129
1887,203174.13624783145
1888,280547.52886076726
1889,160324.07722525325
1890,128503.06095355822
1891,131353.77576865614
1892,111731.4640586709
1893,130432.02496779946
1894,131595.87912608014
1895,139182.94233816492
1896,124006.76804754807
1897,119452.85339869495
1898,114587.26553456527
1899,158968.99731275172
1900,149171.6897444772
1901,173188.51643708834
1902,144510.36503218877
1903,237019.37905178888
1904,141966.2644489503
1905,196968.53281431366
1906,156790.06637148626
1907,205929.9318231964
1908,113237.36599902033
1909,131846.2158840621
1910,125193.36782137294
1911,211599.2451762686
1912,266508.36750866263
1913,168120.03814805174
1914,48932.84189491037
1915,274745.48921535735
1916,62537.16967466085
1917,246623.4244721444
1918,140640.4876468212
1919,165980.39993055636
1920,163168.2252924414
1921,371359.1193277426
1922,315247.34202279244
1923,208578.43103017594
1924,203219.2779364347
1925,204285.6962519234
1926,375872.14611011476
1927,134802.78122550837
1928,157047.60468380956
1929,125930.83842229082
1930,121559.63229952581
1931,143986.3266316475
1932,130801.63276750185
1933,174099.40499585614
1934,176757.41591608382
1935,169679.64619170132
1936,188732.26824358964
1937,185996.57112530488
1938,179820.91255799003
1939,239567.53699927338
1940,189621.837946451
1941,174762.664173239
1942,187680.28881186788
1943,203721.78486540503
1944,340260.50493182224
1945,380158.46102175704
1946,155931.30683494714
1947,327189.62323435367
1948,174658.9233316045
1949,254130.51565085788
1950,181199.2768266057
1951,219965.99150904437
1952,196618.59943257287
1953,166087.9799364255
1954,182270.49867277447
1955,129265.1901714025
1956,273618.9412794217
1957,159964.5303626183
1958,309256.34383716434
1959,159700.80292846225
1960,112688.90116959566
1961,127997.28159044265
1962,93233.65286983873
1963,101337.98159188892
1964,110264.13853446937
1965,145694.22082367228
1966,141567.90237843434
1967,292502.5132875665
1968,359738.8453844039
1969,359408.9607048073
1970,384973.5588874481
1971,377764.25687368045
1972,373352.2897076752
1973,262556.4339987745
1974,336624.3324583034
1975,366446.4774074849
1976,275394.31227007665
1977,337826.69231475267
1978,324942.99598198215
1979,312101.0468624768
1980,195397.36786447905
1981,344083.19879492087
1982,235340.9009283641
1983,213571.05234692412
1984,162661.0460209365
1985,237741.19844047507
1986,221867.4772358156
1987,183374.8163931239
1988,177256.02412251252
1989,189816.99682215316
1990,212159.57259941084
1991,244357.3105983776
1992,222081.31039930065
1993,167885.8496803666
1994,256973.11896240356
1995,180257.1467421605
1996,256378.8573454124
1997,292526.65004475345
1998,319610.00313388614
1999,268708.6074994751
2000,303662.5229372585
2001,250983.6420918709
2002,255450.60273195617
2003,256262.38955243028
2004,279008.2176785839
2005,224148.5291294549
2006,229239.0538745387
2007,252251.43376696802
2008,225972.71758564326
2009,189831.35015860447
2010,183879.919427929
2011,130065.28356631025
2012,177643.18827138672
2013,178921.14200293508
2014,179453.0046610126
2015,199058.1993857594
2016,194422.0186738345
2017,198769.4401795581
2018,127760.81743950599
2019,140395.65510875933
2020,111568.9573236653
2021,117024.51713057602
2022,172211.38189244104
2023,147066.22112969513
2024,258187.21864888666
2025,302158.7281604761
2026,178462.68116337984
2027,153030.03364429864
2028,151823.13741512658
2029,174304.30847975737
2030,269964.92614983424
2031,221212.67472699986
2032,249350.5566522688
2033,249103.65642592552
2034,163885.09723588295
2035,226549.5380422992
2036,190396.46640372102
2037,193564.38330988758
2038,255118.06705645678
2039,215297.40960340202
2040,248554.82381947114
2041,261246.16262515215
2042,199531.13371926465
2043,177066.13304510975
2044,167766.2319424141
2045,194477.42270160787
2046,152246.07756762792
2047,141035.62920469165
2048,137220.0852282674
2049,152860.60019695628
2050,174358.21471389788
2051,106036.43006640585
2052,120706.80902870992
2053,141965.5090099667
2054,88018.71451710578
2055,157767.21126742175
2056,139786.28913563356
2057,111543.5812398765
2058,227147.46043218873
2059,131091.77784742197
2060,176798.543741675
2061,171593.1694365166
2062,129589.23512271966
2063,119978.0081965905
2064,142713.19897829913
2065,111440.85685749502
2066,168488.06937025554
2067,104729.37271596672
2068,120328.02248511217
2069,84541.12945956626
2070,109070.99764744686
2071,93889.66914365858
2072,135426.5565384878
2073,139836.31862610468
2074,176181.24235603248
2075,147541.51445770814
2076,125478.98450642092
2077,156671.51285175091
2078,132366.92583437543
2079,127083.64257382891
2080,123459.68257998169
2081,129545.65464025851
2082,105884.86962708154
2083,144984.29979332333
2084,114712.43011490634
2085,120739.74437756417
2086,111181.59000157921
2087,118229.2101951113
2088,85944.57295740729
2089,78535.39244691894
2090,124721.8818052758
2091,131237.0769214572
2092,130763.80557416787
2093,107293.91068897271
2094,115035.86790021267
2095,160099.10992732033
2096,86377.70664120179
2097,95332.97973242133
2098,153765.34785856042
2099,53475.44302000923
2100,64620.24658984527
2101,130352.38328524311
2102,122584.04795826822
2103,100813.89492719577
2104,153193.73537770662
2105,127134.15701214192
2106,61555.13991261904
2107,198399.3844161934
2108,115809.578359705
2109,110404.10176376501
2110,132901.61208738084
2111,138662.67203703857
2112,145558.09281860248
2113,116589.95922420725
2114,115055.0841741883
2115,155497.96555986925
2116,110670.24185904254
2117,145766.7058581047
2118,123458.378407592
2119,113035.83734661742
2120,111445.31449391262
2121,104061.23170080203
2122,106619.86115588348
2123,85485.72135448238
2124,163452.94065918456
2125,129642.62297810987
2126,154216.24913983198
2127,153890.36253950786
2128,131721.99438761387
2129,99236.66215223663
2130,137463.94166225384
2131,155966.97803974678
2132,109685.32982382322
2133,123813.06518891329
2134,129413.15580261653
2135,99829.77775457178
2136,72977.73583648198
2137,110698.45319499432
2138,128914.1005806529
2139,147428.49138034484
2140,138890.74848277163
2141,130616.12479433823
2142,124919.31730874103
2143,137485.18020805882
2144,122489.16173423083
2145,131658.60230222004
2146,157631.36436738147
2147,138254.1045413341
2148,131338.9320213173
2149,141528.9034497289
2150,201966.87025091323
2151,113542.06508691832
2152,145271.31967272668
2153,158946.9008545234
2154,109746.68851037991
2155,132951.43648380454
2156,276849.7846270123
2157,226196.3769943752
2158,237515.5679420967
2159,197959.31314389492
2160,169629.2078902142
2161,248950.42793323845
2162,331579.9452291242
2163,353108.6031713853
2164,253091.7578903035
2165,184218.3264252065
2166,147357.84221635913
2167,208748.59763776572
2168,210985.9112818587
2169,194153.46355940006
2170,218849.66358411044
2171,144426.0135443887
2172,123695.16767094516
2173,161997.0610350009
2174,231619.82175884896
2175,285149.8672176815
2176,319093.1124056171
2177,257968.66258095778
2178,208879.25633960258
2179,140730.2957182493
2180,205415.56120707886
2181,187769.5106420237
2182,228581.11367207987
2183,192662.56033966955
2184,124085.78519805813
2185,109829.87239891592
2186,145169.08864221774
2187,143412.29626202586
2188,152557.2500243072
2189,221621.10901160366
2190,84807.27645770255
2191,86484.85323291054
2192,90248.81923596989
2193,99017.1060074273
2194,99378.77495998734
2195,116539.17797003064
2196,107062.4758433359
2197,125912.87309353954
2198,157580.91704803627
2199,179654.0961606647
2200,145221.97079613342
2201,135962.38381552795
2202,210623.58690055393
2203,159724.99353247334
2204,179983.98611752767
2205,111540.69653953542
2206,134239.55883749214
2207,184558.184271259
2208,256939.33568729906
2209,221087.15511604684
2210,117434.47603966408
2211,113247.37550900276
2212,114261.14090575713
2213,103634.82418186565
2214,127162.20955771506
2215,100380.4847547374
2216,143247.80787313427
2217,68228.85723842392
2218,78916.70821907675
2219,58185.99851639226
2220,75886.36890659192
2221,274591.2831782203
2222,283703.1745525772
2223,276006.92001180095
2224,221719.4142668454
2225,134574.8133703069
2226,184591.91593526347
2227,200255.600517516
2228,275304.7589149859
2229,248855.7637073337
2230,157242.00741983159
2231,214818.18688119098
2232,179290.6180652928
2233,171181.88595133869
2234,243461.7848057149
2235,231848.33192795984
2236,259812.0232937562
2237,311838.82247716305
2238,178207.71955944572
2239,103973.73418778898
2240,160714.63009152882
2241,157136.92096047316
2242,124618.10324056464
2243,126335.31673761724
2244,101154.15929682677
2245,92407.01784882101
2246,145438.53200570098
2247,108498.1861008817
2248,126330.82088901442
2249,128336.48025265698
2250,134855.15498193586
2251,118855.95339087059
2252,175992.4202085637
2253,152471.72651721485
2254,170750.3461454475
2255,188647.37135650005
2256,176922.40552375803
2257,210949.71112982428
2258,170192.5201517301
2259,176985.45847210608
2260,139568.90595105768
2261,184101.33232672326
2262,207658.64042295414
2263,371961.60345890134
2264,378776.9404013928
2265,162504.98374621428
2266,298060.03445163445
2267,323209.21589877544
2268,376145.4727845995
2269,153382.92762423825
2270,177182.4362322465
2271,218122.096013016
2272,192593.01616314874
2273,166460.857370071
2274,176727.9869694322
2275,159493.916252283
2276,178885.4919536786
2277,188071.06815387355
2278,145888.01938336837
2279,123345.43158928286
2280,110830.23972467633
2281,170880.1683809091
2282,190411.86751450752
2283,103000.61810698708
2284,113668.16843615785
2285,143735.04689423586
2286,125836.26751748467
2287,349381.7359029167
2288,278435.869401734
2289,334725.8979418261
2290,384398.5418776346
2291,324307.64973070676
2292,383476.8069957427
2293,391926.4295903524
2294,346587.17619159824
2295,386005.8202703925
2296,279568.6826728073
2297,320155.36810433253
2298,278168.5251907516
2299,326679.5243411937
2300,336105.15730354004
2301,298479.2086037629
2302,245355.0019176637
2303,241167.64956235286
2304,241352.09489675733
2305,181553.59044781385
2306,180624.9757253511
2307,193675.10020820753
2308,225326.5251234168
2309,289989.8463225969
2310,219767.94710343942
2311,195611.33395976477
2312,170266.29752764196
2313,174048.13769126748
2314,162783.9916833712
2315,176144.1119129568
2316,193324.20813525587
2317,183888.24566853893
2318,178626.45280424575
2319,176506.39600221106
2320,189214.75947816763
2321,259491.03714713512
2322,176936.79776610425
2323,175855.62508368096
2324,168700.39719174535
2325,220969.8498695426
2326,164629.23907980826
2327,208535.26304389417
2328,230214.22983813914
2329,191723.39684010978
2330,184332.40557813193
2331,325556.3860648668
2332,348345.75441305654
2333,312280.31800019817
2334,255925.19085849437
2335,275136.1793333282
2336,307300.4322927393
2337,218454.6168145514
2338,268460.51970233594
2339,209987.6309385977
2340,383242.4111102169
2341,222398.62758546157
2342,232437.94173919628
2343,222545.57298358134
2344,218264.94945579077
2345,237179.78199992597
2346,223091.39175658315
2347,204849.81127740542
2348,241482.34011420637
2349,177670.12751745616
2350,315148.6654662113
2351,270374.74788550887
2352,255360.98284667952
2353,260048.67451073712
2354,133145.0241283951
2355,144655.39191906783
2356,148942.36592401637
2357,192986.36280267223
2358,200649.30186500394
2359,124335.99219634316
2360,120265.4719657422
2361,141491.1373256499
2362,268894.6898745249
2363,137353.55330750108
2364,144499.66964813325
2365,228885.3461097891
2366,188753.63730422608
2367,224573.8596277656
2368,230724.53733251907
2369,226544.01061351257
2370,171602.93204776887
2371,171024.22195034483
2372,201844.9166177425
2373,301315.1806012848
2374,310831.91396557214
2375,239464.3459561057
2376,269740.1718056415
2377,284411.349511729
2378,155140.41462005445
2379,223324.08297317373
2380,141505.87916745862
2381,163760.01138581266
2382,203462.4443692117
2383,205118.55080671952
2384,258907.05454641883
2385,161793.20337584883
2386,132695.26617720543
2387,131158.37908433823
2388,117802.80815871351
2389,129346.03339277346
2390,154970.87059050356
2391,139319.54493948747
2392,120097.10810249069
2393,169986.4967400828
2394,143393.3420543217
2395,221593.66359609255
2396,144719.26060378656
2397,213589.6888221669
2398,129554.33240194849
2399,44372.49841667838
2400,60236.50449092195
2401,116484.58580960115
2402,136624.0531777456
2403,157925.18472429455
2404,147269.34631551485
2405,160526.43267758703
2406,136519.4829794217
2407,131414.4309318341
2408,142827.04132505294
2409,126115.83811668203
2410,165135.28183491973
2411,121284.49981012075
2412,147617.76405951413
2413,132785.4478682443
2414,139126.47262392275
2415,142820.43294479305
2416,128778.89402178291
2417,132151.3959533017
2418,130053.9170424629
2419,127401.56008323791
2420,130359.9480951671
2421,148433.25585805564
2422,110472.12492714151
2423,107188.53454806404
2424,157236.96665573664
2425,181385.42712380868
2426,124182.02758032289
2427,125914.6510909602
2428,169512.3658521506
2429,111479.26311112089
2430,127824.52314167017
2431,123617.28460521293
2432,143004.86259454078
2433,150452.02910838724
2434,132829.61040353254
2435,148527.9865399257
2436,109465.14593457674
2437,120985.2203827272
2438,124863.26699228102
2439,108804.28279569602
2440,122924.60609938668
2441,99298.68268197864
2442,102918.44159013907
2443,123970.42218068537
2444,121276.80451470117
2445,83765.636199867
2446,144710.175803569
2447,178879.71940803816
2448,130551.14915983302
2449,108838.80292257159
2450,153866.50505064515
2451,125991.99392191575
2452,196066.6580633637
2453,92568.74228546476
2454,119349.72312998066
2455,111526.04288837618
2456,141723.78775509578
2457,126426.34839635578
2458,121009.66975236824
2459,115002.56434241004
2460,134085.55534680304
2461,117514.33600957168
2462,137649.9161699277
2463,121497.87379007917
2464,175986.7957646971
2465,129474.04676742948
2466,119803.54262651516
2467,126641.41048081662
2468,81653.9622975965
2469,84002.5272558955
2470,181022.08088406944
2471,187629.7288520206
2472,165429.004182527
2473,125724.1141981935
2474,91514.76792624423
2475,212995.7265642559
2476,110636.40150866105
2477,131856.5635665435
2478,155895.26835329022
2479,112618.82924374586
2480,144895.07648409306
2481,123811.10905482729
2482,135675.28728925946
2483,110409.06135229826
2484,128762.5999334749
2485,132885.80900075674
2486,149971.11566637835
2487,162098.2513438048
2488,149412.4117247377
2489,146851.58325713465
2490,145837.80609330675
2491,86489.27729076611
2492,180490.88238411694
2493,139929.52148735413
2494,152997.1566810013
2495,83204.97865983655
2496,233531.75076664492
2497,152992.04622781486
2498,114325.85264760787
2499,87783.58659069093
2500,130543.78349806725
2501,136154.1508629171
2502,143199.09467755165
2503,101655.77149551045
2504,190308.8595954486
2505,232596.84327209793
2506,259674.90397827185
2507,234443.66612249223
2508,258867.03997976775
2509,219831.8421017126
2510,219541.97561443632
2511,179405.1387990599
2512,211581.99259931967
2513,223664.4449593818
2514,197815.63971424315
2515,148837.45744781374
2516,164044.96313360072
2517,142926.336191092
2518,149513.16964315026
2519,229251.71175062016
2520,219708.9780679973
2521,188694.0863490926
2522,223026.278658913
2523,127074.58672810857
2524,139247.09970178918
2525,151868.9560168131
2526,137458.48323522307
2527,114253.54008345719
2528,135108.59116618652
2529,132982.4466471947
2530,119187.05327305454
2531,254175.93050555207
2532,228614.97314731177
2533,193344.71343633079
2534,225779.24581412118
2535,289994.8411838122
2536,230161.87523315908
2537,229445.29577730346
2538,179351.5887054342
2539,184959.44507122488
2540,177591.05896048972
2541,175673.53124100444
2542,169965.30389882787
2543,122521.12519296244
2544,115664.22958981444
2545,130835.83590565211
2546,131304.27248019035
2547,130350.58618967335
2548,170654.82007527043
2549,161106.33108833284
2550,379969.8564261965
2551,141958.15339106787
2552,126898.62897456919
2553,82195.4249425499
2554,101394.73584742576
2555,117364.02959682154
2556,111981.43433582524
2557,112208.98549907592
2558,150636.44991235662
2559,143500.93480727327
2560,146504.64874398947
2561,131940.998537828
2562,146356.09644374266
2563,148449.58538834436
2564,218687.11298791703
2565,142885.60946106343
2566,161579.66474128453
2567,145218.0807769705
2568,179542.81519747493
2569,213250.14868897267
2570,115640.26037522746
2571,198508.20322294175
2572,149248.66678398958
2573,222528.33216903757
2574,239885.69387584692
2575,129348.49752488127
2576,124712.3467590768
2577,143081.93669541512
2578,83149.40905531013
2579,56146.18225862426
2580,116944.40634647573
2581,107638.2577015634
2582,106886.80686858675
2583,279330.60380353325
2584,168337.06280747085
2585,186871.56861217038
2586,224212.89060340557
2587,193313.2426274226
2588,141063.37776823793
2589,147899.5761116745
2590,206725.9327583486
2591,202017.28225960312
2592,205955.7071979261
2593,256293.55856320084
2594,170656.43558154782
2595,189496.43615097506
2596,294321.16370526864
2597,185028.47575170436
2598,287067.7547409425
2599,274446.83877381205
2600,144815.58039524028
2601,145904.0940281045
2602,79802.94518632996
2603,88160.69821780802
2604,84917.54740601838
2605,77011.40109318931
2606,145011.02596962667
2607,186058.4371614629
2608,186084.086140477
2609,171487.12764583
2610,111069.29405571043
2611,108155.176241314
2612,152697.48488811578
2613,140128.3477382784
2614,131352.76839082243
2615,158886.25175110318
2616,152222.74503389606
2617,175609.06824884465
2618,167973.72059857528
2619,163225.3283234605
2620,189486.9479577919
2621,180559.95380673825
2622,181237.08003700408
2623,251171.94639230895
2624,286808.4864855108
2625,264020.3425344621
2626,176515.99810315866
2627,173006.50726219744
2628,384596.42135110387
2629,372334.87641920225
2630,338658.77472067805
2631,384216.9828020385
2632,374457.94253519736
2633,331373.6902496431
2634,378695.2271417689
2635,156658.30158684583
2636,178778.1614236838
2637,165204.49879092828
2638,263731.53804445826
2639,172870.97346609132
2640,152990.54197468518
2641,105581.45790732616
2642,200937.12096815425
2643,102440.1022679286
2644,125767.96732008275
2645,108750.68759002617
2646,95758.36775361102
2647,105286.10197342026
2648,140701.00267871874
2649,147558.87960385586
2650,142783.2363192411
2651,142522.0054456026
2652,354200.40822349756
2653,246932.9886009805
2654,256634.09482811252
2655,376263.27327272715
2656,304685.9141174687
2657,331452.1870336978
2658,303387.17073666415
2659,310474.6239176975
2660,352852.90580783365
2661,330139.61245851085
2662,359814.13192501885
2663,284688.0421851891
2664,273794.3507112528
2665,329098.80837657966
2666,274463.94792437216
2667,166455.15779213907
2668,174660.4886298033
2669,172343.7322865633
2670,280618.2683151926
2671,178909.60781209148
2672,194654.2725866508
2673,217194.67720113057
2674,211330.7960625179
2675,174641.0440033254
2676,187529.22700221933
2677,194061.6169302476
2678,258970.54549702254
2679,262217.62820573576
2680,278391.18235008954
2681,365989.78798937466
2682,322436.48594673874
2683,352856.82454130217
2684,313155.4884856246
2685,296851.0719641191
2686,251772.78094049732
2687,328038.7962965585
2688,215952.16695220777
2689,206069.73196473886
2690,365883.5591729995
2691,192908.0450453692
2692,129155.00799584384
2693,193481.4050064043
2694,121371.39378844685
2695,187362.35605204958
2696,178088.90829663954
2697,197629.79583746797
2698,194392.4492772221
2699,181930.16879316236
2700,160936.21512165252
2701,150272.59226798598
2702,107741.57314809636
2703,137767.93055615525
2704,139563.23532060997
2705,123984.42697505259
2706,122984.26413627938
2707,127691.76597773463
2708,132587.26858471162
2709,102735.66827137419
2710,129812.64130038708
2711,205430.03909711516
2712,359867.0906737531
2713,167637.28932002693
2714,151881.23001095103
2715,172167.36318921627
2716,141402.2139082596
2717,184447.9147179215
2718,227329.18040204368
2719,161229.14350663612
2720,167128.82003800364
2721,132301.41856187594
2722,167783.27788161213
2723,134495.62633764793
2724,129857.3479252142
2725,132698.80508162538
2726,149520.83509072397
2727,169033.8976087496
2728,165442.60820660865
2729,147031.0720097033
2730,142109.9614027261
2731,128557.90217322618
2732,132333.8496992003
2733,159176.1380098931
2734,141293.18282661063
